gps_x,gps_y,grid_id,trip_id,Date,dri_time,Filename
127.030432,37.649575,5527,5581101,20161101,32506.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.025599,37.648798,5525,8051101,20161101,4500.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.04965200000001,37.669212,3337,911102,20161102,4934.999999999996,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.036098,37.643798,6130,34601103,20161103,1559.000000000001,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.061957,37.644049,6142,47181103,20161103,3779.000000000001,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.061957,37.632828,7342,21921105,20161105,9953.999999999998,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.05223600000001,37.643188,6138,33801105,20161105,17917.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.038293,37.638855,6731,34101105,20161105,30170.999999999996,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.03923600000002,37.67885,2132,43331105,20161105,28640.999999999996,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.038653,37.678794,2331,43331105,20161105,28662.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.036597,37.678044,2330,43331105,20161105,28779.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.04195800000001,37.678794,2333,43331105,20161105,28839.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.03204299999999,37.635383000000004,7128,43331105,20161105,29679.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.02898799999998,37.635049,7127,43331105,20161105,29739.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.057929,37.674766999999996,2741,48381105,20161105,29194.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.06648500000001,37.626412,8145,4361106,20161106,24354.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.070373,37.619496000000005,8946,4361106,20161106,24393.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.070957,37.605193,10347,4361106,20161106,24453.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.06954099999999,37.592721999999995,11746,4361106,20161106,24513.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.07051299999999,37.597165999999994,11347,8691106,20161106,29039.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.053151,37.689904,938,12981106,20161106,20426.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.06853999999998,37.635133,7146,24851106,20161106,33252.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.02048899999998,37.645492,5923,30631106,20161106,13821.000000000002,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.018294,37.646964000000004,5722,30631106,20161106,13896.000000000002,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.018184,37.634271000000005,7122,40251106,20161106,31493.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.05812399999999,37.637105,6941,44111106,20161106,18257.999999999996,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.06959499999999,37.6388,6746,44711106,20161106,32225.000000000004,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.054346,37.664463,3739,45771106,20161106,28323.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.051929,37.67099,3138,13221107,20161107,10207.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.075177,37.662713000000004,3949,47481107,20161107,10800.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.06915,37.667657,3546,7801108,20161108,36122.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.05426200000001,37.692403999999996,739,8081108,20161108,7860.999999999999,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.047624,37.680710999999995,1936,14891108,20161108,33575.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.050651,37.686182,1337,24921108,20161108,12783.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.041459,37.636049,6933,7631109,20161109,35237.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.04356999999999,37.633272,7334,7631109,20161109,35297.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.015905,37.660517999999996,4321,33441109,20161109,8568.000000000004,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.04959699999999,37.645687,5937,37851109,20161109,9340.000000000002,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.04834699999999,37.647409,5736,37851109,20161109,9402.999999999998,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.046792,37.644882,5935,13221110,20161110,5606.999999999999,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.05503999999999,37.670545000000004,3139,13301110,20161110,10261.999999999998,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.02035,37.650186,5323,14001110,20161110,22979.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.05353999999998,37.684571000000005,1538,48331110,20161110,34457.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.05779,37.659240999999994,4340,13211111,20161111,30080.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.04073700000001,37.64141,6332,16301111,20161111,34861.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.039626,37.640021000000004,6532,16301111,20161111,34948.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.040376,37.638771000000006,6732,16301111,20161111,34981.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.042376,37.634938,7133,16301111,20161111,35041.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.044348,37.631856,7534,16301111,20161111,35101.0,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
127.01485,37.651936,5120,26591111,20161111,2161.999999999998,/Users/suyoung/downloads/Weekend_200m_10min/Dobong Fire Station_200m_10min.csv
